uniprotkb_id,uniprotkbac_id,organism,tpsprotein_names,tpsgene_names,geneprimary_identifier,genesecondary_identifier,emblgenbankddbjcds_id,synonym,organism_id,ec_number,uniparc,keywords,crossreference_interpro,geneontology_molecularfunction,taxonomiclineage_id,TPS CLASSIFICATION
A0A5B6U5A2,A0A5B6U5A2_9ROSI,Gossypium australe,(+)-delta-cadinene synthase (EC 4.2.3.13),EPI10_009190,,,KAA3453120.1,EPI10_009190,47621,4.2.3.13,UPI001256E6BE ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,(+)-delta-cadinene synthase activity [GO:0047461]; magnesium ion binding [GO:0000287],47621,SESQUITERPENE SYNTHASE
A0A5B6WB81,A0A5B6WB81_9ROSI,Gossypium australe,"(3S,6E)-nerolidol synthase 1",EPI10_019416,,,KAA3478840.1,EPI10_019416,47621,,UPI001258DF9F ,Metal-binding;Reference proteome,IPR008949;IPR001906;IPR036965;IPR008930;,metal ion binding [GO:0046872]; terpene synthase activity [GO:0010333],47621,MONOTERPENE SYNTHASE
A0A5N5JN29,A0A5N5JN29_9ROSI,Salix brachista,Uncharacterized protein,DKX38_025100,,,KAB5520781.1,DKX38_025100,2182728,,UPI0012D23A40 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],2182728,UNCHARACTERIZED
A0A5N6RHR6,A0A5N6RHR6_9ROSI,Carpinus fangiana,Uncharacterized protein,FH972_015883,,,KAE8077311.1,FH972_015883,176857,,UPI0012A3B587 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],176857,UNCHARACTERIZED
A0A5B6U7Z9,A0A5B6U7Z9_9ROSI,Gossypium australe,(+)-delta-cadinene synthase (EC 4.2.3.13),EPI10_009070,,,KAA3452987.1,EPI10_009070,47621,4.2.3.13,UPI0012568148 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR005630;IPR008930;,(+)-delta-cadinene synthase activity [GO:0047461]; magnesium ion binding [GO:0000287],47621,SESQUITERPENE SYNTHASE
A0A5N6QFB3,A0A5N6QFB3_9ROSI,Carpinus fangiana,Terpene_synth domain-containing protein,FH972_002473,,,KAE7997877.1,FH972_002473,176857,,UPI0012A5795C ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],176857,
A0A5C7GWB2,A0A5C7GWB2_9ROSI,Acer yangbiense,Uncharacterized protein,EZV62_024883,,,TXG49008.1,EZV62_024883,1000413,,UPI0011D56FA7 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1000413,UNCHARACTERIZED
A0A5B6WC11,A0A5B6WC11_9ROSI,Gossypium australe,(+)-delta-cadinene synthase (EC 4.2.3.13),EPI10_019412,,,KAA3478835.1,EPI10_019412,47621,4.2.3.13,UPI0012525730 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,(+)-delta-cadinene synthase activity [GO:0047461]; magnesium ion binding [GO:0000287],47621,SESQUITERPENE SYNTHASE
A0A5C7I5U4,A0A5C7I5U4_9ROSI,Acer yangbiense,Uncharacterized protein,EZV62_011625,,,TXG64631.1,EZV62_011625,1000413,,UPI0011D88505 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1000413,UNCHARACTERIZED
A0A1R3H3Z1,A0A1R3H3Z1_9ROSI,Corchorus olitorius,(+)-delta-cadinene synthase (EC 4.2.3.13),COLO4_31528,,,OMO65053.1,COLO4_31528,93759,4.2.3.13,UPI00097436CA ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,(+)-delta-cadinene synthase activity [GO:0047461]; magnesium ion binding [GO:0000287],93759,SESQUITERPENE SYNTHASE
A0A5B6VTQ9,A0A5B6VTQ9_9ROSI,Gossypium australe,(+)-delta-cadinene synthase (EC 4.2.3.13),EPI10_022970,,,KAA3472493.1,EPI10_022970,47621,4.2.3.13,UPI001253A522 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,(+)-delta-cadinene synthase activity [GO:0047461]; magnesium ion binding [GO:0000287],47621,SESQUITERPENE SYNTHASE
A0A5B6U6H7,A0A5B6U6H7_9ROSI,Gossypium australe,(+)-delta-cadinene synthase (EC 4.2.3.13),EPI10_009071,,,KAA3452988.1,EPI10_009071,47621,4.2.3.13,UPI00125969DE ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR005630;IPR008930;,(+)-delta-cadinene synthase activity [GO:0047461]; magnesium ion binding [GO:0000287],47621,SESQUITERPENE SYNTHASE
A0A5N6RVH0,A0A5N6RVH0_9ROSI,Carpinus fangiana,Uncharacterized protein,FH972_020467,,,KAE8125689.1,FH972_020467,176857,,UPI0012A533AB ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],176857,UNCHARACTERIZED
A0A5C7GRK3,A0A5C7GRK3_9ROSI,Acer yangbiense,Uncharacterized protein,EZV62_026537,,,TXG47243.1,EZV62_026537,1000413,,UPI0011D73ADE ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1000413,UNCHARACTERIZED
A0A5C7HDS4,A0A5C7HDS4_9ROSI,Acer yangbiense,Uncharacterized protein,EZV62_020559,,,TXG55303.1,EZV62_020559,1000413,,UPI0011D82DF8 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1000413,UNCHARACTERIZED
A0A5B6UGH9,A0A5B6UGH9_9ROSI,Gossypium australe,(+)-delta-cadinene synthase (EC 4.2.3.13),EPI10_018887,,,KAA3455916.1,EPI10_018887,47621,4.2.3.13,UPI0012587B07 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,(+)-delta-cadinene synthase activity [GO:0047461]; magnesium ion binding [GO:0000287],47621,SESQUITERPENE SYNTHASE
A0A5C7HED4,A0A5C7HED4_9ROSI,Acer yangbiense,Uncharacterized protein,EZV62_020563,,,TXG55307.1,EZV62_020563,1000413,,UPI0011D3300A ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1000413,UNCHARACTERIZED
A0A2R6QA03,A0A2R6QA03_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),"(3S,6E)-nerolidol synthase",CEY00_Acc20590,,,PSS04732.1,CEY00_Acc20590,1590841,,UPI000D4C2CBD ,Coiled coil;Reference proteome,IPR008949;IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],1590841,MONOTERPENE SYNTHASE
A0A2R6RAS9,A0A2R6RAS9_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),"(E,E)-geranyllinalool synthase",CEY00_Acc09580,,,PSS24664.1,CEY00_Acc09580,1590841,,UPI000D499031 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,DITERPENE SYNTHASE
A0A2R6QCD0,A0A2R6QCD0_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),Terpene synthase,CEY00_Acc19057,,,PSS05788.1,CEY00_Acc19057,1590841,,UPI000D471548 ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],1590841,
A0A2R6PQH0,A0A2R6PQH0_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),Terpene synthase (Fragment),CEY00_Acc26061,,,PSR95306.1,CEY00_Acc26061,1590841,,UPI000D4CA042 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,
A0A2R6P2N4,A0A2R6P2N4_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),(-)-alpha-terpineol synthase,CEY00_Acc32631,,,PSR84546.1,CEY00_Acc32631,1590841,,UPI000D46B385 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,MONOTERPENE SYNTHASE
A0A2R6QWV3,A0A2R6QWV3_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),(-)-germacrene D synthase,CEY00_Acc13740,,,PSS16243.1,CEY00_Acc13740,1590841,,UPI000D43C72C ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,SESQUITERPENE SYNTHASE
A0A2R6QLL1,A0A2R6QLL1_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),"(E,E)-geranyllinalool synthase",CEY00_Acc17359,,,PSS10265.1,CEY00_Acc17359,1590841,,UPI000D3FC98F ,Coiled coil;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,DITERPENE SYNTHASE
A0A2R6P2N9,A0A2R6P2N9_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),(-)-alpha-terpineol synthase,CEY00_Acc32635,,,PSR84550.1,CEY00_Acc32635,1590841,,UPI000D416EF9 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,MONOTERPENE SYNTHASE
A0A2R6QWA6,A0A2R6QWA6_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),Terpene synthase,CEY00_Acc13525,,,PSS16026.1,CEY00_Acc13525,1590841,,UPI000D466580 ,Coiled coil;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,
A0A2R6PJU1,A0A2R6PJU1_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),Ent-kaur-16-ene synthase,CEY00_Acc33493,,,PSR92592.1,CEY00_Acc33493,1590841,,UPI000D42F7E5 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,DITERPENE SYNTHASE
A0A2R6PXQ2,A0A2R6PXQ2_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),"(3S,6E)-nerolidol synthase",CEY00_Acc25053,,,PSR98536.1,CEY00_Acc25053,1590841,,UPI000D4C1100 ,Coiled coil;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,MONOTERPENE SYNTHASE
A0A2R6R4L4,A0A2R6R4L4_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),(-)-germacrene D synthase,CEY00_Acc09993,,,PSS20954.1,CEY00_Acc09993,1590841,,UPI000D4392B7 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,SESQUITERPENE SYNTHASE
A0A2R6QU41,A0A2R6QU41_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),Ent-copalyl diphosphate synthase,CEY00_Acc15182,,,PSS14615.1,CEY00_Acc15182,1590841,,UPI000D4AF437 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,ent-copalyl diphosphate synthase activity [GO:0009905]; magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,DITERPENE SYNTHASE
A0A2R6P2P1,A0A2R6P2P1_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),(-)-alpha-terpineol synthase,CEY00_Acc32632,,,PSR84547.1,CEY00_Acc32632,1590841,,UPI000D454D97 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,MONOTERPENE SYNTHASE
A0A2R6QA04,A0A2R6QA04_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),"(3S,6E)-nerolidol synthase",CEY00_Acc20592,,,PSS04734.1,CEY00_Acc20592,1590841,,UPI000D43FBA5 ,Coiled coil;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,MONOTERPENE SYNTHASE
A0A2R6QWX2,A0A2R6QWX2_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),(-)-germacrene D synthase,CEY00_Acc13742,,,PSS16245.1,CEY00_Acc13742,1590841,,UPI000D483034 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,SESQUITERPENE SYNTHASE
A0A2R6P2R6,A0A2R6P2R6_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),(-)-alpha-terpineol synthase,CEY00_Acc32636,,,PSR84551.1,CEY00_Acc32636,1590841,,UPI000D478CA9 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,MONOTERPENE SYNTHASE
A0A2R6QDS9,A0A2R6QDS9_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),(-)-germacrene D synthase,CEY00_Acc19469,,,PSS06307.1,CEY00_Acc19469,1590841,,UPI000D3F36D4 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1590841,SESQUITERPENE SYNTHASE
A0A2R6P2P5,A0A2R6P2P5_ACTCC,Actinidia chinensis var. chinensis (Chinese soft-hair kiwi),Myrcene synthase (Fragment),CEY00_Acc32633,,,PSR84548.1,CEY00_Acc32633,1590841,,UPI000D4074F2 ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],1590841,MONOTERPENE SYNTHASE
W1P7T5,W1P7T5_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein,AMTR_s00203p00039010,,,ERN03719.1,AMTR_s00203p00039010,13333,,UPI0003E0FF21 ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],13333,
U5DCL7,U5DCL7_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00066p00168590,evm_27.model.AmTr_v1.0_scaffold00066.195,PAC:31564112,ERN20279.1,AMTR_s00066p00168590,13333,,UPI0003B16084 ,Coiled coil;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
W1PRX9,W1PRX9_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein,AMTR_s00043p00182950,,,ERN12762.1,AMTR_s00043p00182950,13333,,UPI0003E0E89F ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],13333,
W1PEU3,W1PEU3_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00007p00269150,evm_27.model.AmTr_v1.0_scaffold00007.401,PAC:31557956,ERN05590.1,AMTR_s00007p00269150,13333,,UPI0003E103C6 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
W1NE53,W1NE53_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein,AMTR_s00260p00015480,,,ERM93445.1,AMTR_s00260p00015480,13333,,UPI0003E0FAF6 ,Reference proteome,IPR001906;IPR036965;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,
W1PXN8,W1PXN8_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00043p00177130,evm_27.model.AmTr_v1.0_scaffold00043.45,PAC:31556827,ERN12759.1,AMTR_s00043p00177130,13333,,UPI0003E0D171 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
U5DDC9,U5DDC9_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00066p00144770,evm_27.model.AmTr_v1.0_scaffold00066.146,PAC:31563995,ERN20230.1,AMTR_s00066p00144770,13333,,UPI0003B15021 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
U5CXD0,U5CXD0_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein (Fragment),AMTR_s04075p00006890,,,ERM97541.1,AMTR_s04075p00006890,13333,,UPI0003B15C5A ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],13333,
U5CP66,U5CP66_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00032p00213840,evm_27.model.AmTr_v1.0_scaffold00032.208,PAC:31560164,ERN14961.1,AMTR_s00032p00213840,13333,,UPI0003B1138D ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,ent-kaurene synthase activity [GO:0009899]; magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
U5CP84,U5CP84_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00032p00219920,evm_27.model.AmTr_v1.0_scaffold00032.223,PAC:31560178,ERN14976.1,AMTR_s00032p00219920,13333,,UPI0003B13B7C ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
W1P0M6,W1P0M6_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein,AMTR_s00003p00256260,,,ERN03392.1,AMTR_s00003p00256260,13333,,UPI0003E10101 ,Reference proteome,IPR001906;IPR036965;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,
W1PD08,W1PD08_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00007p00269050,evm_27.model.AmTr_v1.0_scaffold00007.400,PAC:31557747,ERN05589.1,AMTR_s00007p00269050,13333,,UPI0003E10083 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
U5CXU6,U5CXU6_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00032p00219230,evm_27.model.AmTr_v1.0_scaffold00032.221,PAC:31559936,ERN14974.1,AMTR_s00032p00219230,13333,,UPI0003B11C46 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
U5CWB2,U5CWB2_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein,AMTR_s00033p00243920,,,ERN14429.1,AMTR_s00033p00243920,13333,,UPI0003B12233 ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],13333,
W1PXP2,W1PXP2_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00043p00183580,evm_27.model.AmTr_v1.0_scaffold00043.50,PAC:31556893,ERN12764.1,AMTR_s00043p00183580,13333,,UPI0003E0F680 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
U5CYE7,U5CYE7_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein,AMTR_s00032p00224550,evm_27.model.AmTr_v1.0_scaffold00032.237,PAC:31560130,ERN14990.1,AMTR_s00032p00224550,13333,,UPI0003B15A02 ,Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],13333,
W1NHN3,W1NHN3_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein,AMTR_s00011p00232950,,,ERM94694.1,AMTR_s00011p00232950,13333,,UPI0003E0F43A ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],13333,
U5CXQ6,U5CXQ6_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein (Fragment),AMTR_s01463p00006950,,,ERN14750.1,AMTR_s01463p00006950,13333,,UPI0003B14A70 ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],13333,
W1P284,W1P284_AMBTC,Amborella trichopoda,Terpene_synth domain-containing protein,AMTR_s00002p00174180,,,ERN01070.1,AMTR_s00002p00174180,13333,,UPI0003E10701 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],13333,
W1NYU3,W1NYU3_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00103p00046860,evm_27.model.AmTr_v1.0_scaffold00103.20,PAC:31567058,ERN00818.1,AMTR_s00103p00046860,13333,,UPI0003E0D4FF ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,ent-copalyl diphosphate synthase activity [GO:0009905]; magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
W1P6T9,W1P6T9_AMBTC,Amborella trichopoda,Uncharacterized protein,AMTR_s00003p00254990,evm_27.model.AmTr_v1.0_scaffold00003.311,PAC:31565622,ERN03389.1,AMTR_s00003p00254990,13333,,UPI0003E0C9B7 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,UNCHARACTERIZED
A0A199VNT3,A0A199VNT3_ANACO,Ananas comosus (Pineapple) (Ananas ananas),Putative terpene synthase 2,ACMD2_16988,,,OAY78370.1,ACMD2_16988,4615,,UPI0008048AC9 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4615,
A0A199VM96,A0A199VM96_ANACO,Ananas comosus (Pineapple) (Ananas ananas),Alpha-humulene synthase (Fragment),ACMD2_24128,,,OAY78194.1,ACMD2_24128,4615,,UPI000805A417 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4615,SESQUITERPENE SYNTHASE
A0A199VQ53,A0A199VQ53_ANACO,Ananas comosus (Pineapple) (Ananas ananas),Terpene synthase 10,ACMD2_23225,,,OAY79143.1,ACMD2_23225,4615,,UPI000805E9CC ,Coiled coil;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4615,
A0A199W930,A0A199W930_ANACO,Ananas comosus (Pineapple) (Ananas ananas),Alpha-humulene synthase (Fragment),ACMD2_17335,,,OAY85741.1,ACMD2_17335,4615,,UPI000804A1AF ,Coiled coil;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4615,SESQUITERPENE SYNTHASE
A0A199UHJ7,A0A199UHJ7_ANACO,Ananas comosus (Pineapple) (Ananas ananas),"Myrcene synthase, chloroplastic",ACMD2_14368,,,OAY64176.1,ACMD2_14368,4615,,UPI0008057D01 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4615,MONOTERPENE SYNTHASE
